Id,AccountId,WhatId,ActivityDate,CreatedDate,Type,Subject,Status,Owner_Role__c,Is_Executive_Touch__c,Is_CSM_Touch__c,Days_Before_Renewal__c
00T000000005206,001000000004363,,2024-12-20,2024-12-18,Call,Customer follow-up,Completed,AE,false,false,276
00T000000005207,001000000001629,,2024-10-19,2024-10-17,QBR,Customer follow-up,Open,CSM,false,true,285
00T000000005208,001000000000553,,2024-02-22,2024-02-20,Renewal Review,Customer follow-up,Completed,CSM,false,false,741
00T000000005209,001000000003851,,2024-11-10,2024-11-05,QBR,Support check-in,Completed,CSM,false,true,217
00T000000005210,001000000000674,,2024-10-30,2024-10-30,Email,Renewal planning,Completed,SDR,false,false,338
00T000000005211,001000000001610,,2024-04-15,2024-04-13,Email,Customer follow-up,Completed,CSM,false,true,474
00T000000005212,001000000004401,,2024-03-08,2024-03-05,Renewal Review,Customer follow-up,Completed,SDR,false,false,418
00T000000005213,001000000001845,,2025-04-09,2025-04-08,Renewal Review,Customer follow-up,Completed,CSM,false,true,42
00T000000005214,001000000004858,,2024-11-08,2024-11-04,Email,Support check-in,Open,SDR,false,false,164
00T000000005215,001000000000123,,2025-03-13,2025-03-11,Email,Product adoption review,Completed,Support,false,false,199
00T000000005216,001000000004106,,2025-06-28,2025-06-26,Email,Renewal planning,Completed,CSM,false,true,183
00T000000005217,001000000000515,,2024-03-10,2024-03-08,QBR,Product adoption review,Completed,AE,false,false,695
00T000000005218,001000000000331,,2024-06-24,2024-06-20,Meeting,Renewal planning,Completed,AE,false,false,499
00T000000005219,001000000003564,,2025-03-25,2025-03-20,QBR,Product adoption review,Completed,SDR,false,false,176
00T000000005220,001000000003128,,2024-02-02,2024-02-02,Call,Customer follow-up,Completed,AE,false,false,622
00T000000005221,001000000003990,,2024-09-17,2024-09-15,Meeting,Renewal planning,Completed,SDR,false,false,419
00T000000005222,001000000000648,,2024-10-16,2024-10-12,Call,Renewal planning,Completed,SDR,false,false,170
00T000000005223,001000000001580,,2025-08-30,2025-08-27,Call,Customer follow-up,Completed,Support,false,false,112
00T000000005224,001000000003143,,2024-06-22,2024-06-20,Email,Renewal planning,Open,AE,false,false,336
00T000000005225,001000000002739,,2025-06-28,2025-06-25,Meeting,Customer follow-up,Completed,CSM,false,false,-22
00T000000005226,001000000001612,,2025-08-16,2025-08-13,Renewal Review,Product adoption review,Completed,AE,false,false,-18
00T000000005227,001000000003203,,2024-07-11,2024-07-09,Email,Product adoption review,Completed,SDR,false,false,558
00T000000005228,001000000001645,,2024-06-16,2024-06-14,Renewal Review,Support check-in,Completed,SDR,false,false,569
00T000000005229,001000000000023,,2024-05-01,2024-04-28,Meeting,Customer follow-up,Completed,AE,false,false,436
00T000000005230,001000000002094,,2025-04-07,2025-04-05,Email,Renewal planning,Completed,AE,false,false,256
00T000000005231,001000000003940,,2025-09-22,2025-09-21,Meeting,Renewal planning,Completed,SDR,false,false,-98
00T000000005232,001000000001669,,2024-12-29,2024-12-27,Call,Customer follow-up,Completed,Support,false,false,181
00T000000005233,001000000003799,,2024-01-11,2024-01-07,Email,Renewal planning,Completed,SDR,false,false,553
00T000000005234,001000000002270,,2025-07-13,2025-07-11,Renewal Review,Renewal planning,Completed,Support,false,false,118
00T000000005235,001000000003459,,2025-08-23,2025-08-22,Call,Product adoption review,Completed,SDR,false,false,-19
00T000000005236,001000000004821,,2024-06-17,2024-06-14,Email,Product adoption review,Completed,AE,false,false,619
00T000000005237,001000000001399,,2025-05-07,2025-05-05,Renewal Review,Support check-in,Completed,AE,false,false,192
00T000000005238,001000000001155,,2024-01-18,2024-01-18,Call,Customer follow-up,Completed,CSM,false,false,445
00T000000005239,001000000000538,,2025-07-22,2025-07-18,QBR,Customer follow-up,Completed,CSM,true,true,155
00T000000005240,001000000001003,,2024-01-30,2024-01-27,Renewal Review,Customer follow-up,Completed,AE,false,false,501
00T000000005241,001000000001992,,2025-03-17,2025-03-17,Renewal Review,Support check-in,Completed,Support,false,false,201
00T000000005242,001000000000145,,2024-01-11,2024-01-06,Renewal Review,Support check-in,Completed,SDR,false,false,519
00T000000005243,001000000004948,,2024-09-13,2024-09-13,Call,Support check-in,Completed,CSM,true,true,273
00T000000005244,001000000001726,,2024-08-13,2024-08-11,QBR,Customer follow-up,Completed,SDR,false,false,577
00T000000005245,001000000003122,,2025-08-09,2025-08-04,Renewal Review,Support check-in,Completed,SDR,true,false,127
00T000000005246,001000000002189,,2025-03-17,2025-03-12,QBR,Renewal planning,Completed,SDR,false,false,361
00T000000005247,001000000003007,,2025-07-01,2025-06-27,Call,Product adoption review,Completed,Support,false,false,-45
00T000000005248,001000000001602,,2024-07-27,2024-07-22,Email,Customer follow-up,Completed,CSM,false,false,432
00T000000005249,001000000001895,,2025-04-12,2025-04-07,Email,Product adoption review,Completed,Support,false,false,253
00T000000005250,001000000003437,,2024-05-27,2024-05-23,Email,Customer follow-up,Open,Support,false,false,346
00T000000005251,001000000002256,,2024-09-26,2024-09-22,Meeting,Customer follow-up,Completed,SDR,false,false,490
00T000000005252,001000000001319,,2025-08-04,2025-08-01,Email,Renewal planning,Completed,SDR,false,false,-28
00T000000005253,001000000002057,,2024-09-13,2024-09-08,Meeting,Product adoption review,Completed,AE,false,false,267
00T000000005254,001000000004345,,2025-07-07,2025-07-03,Email,Support check-in,Completed,AE,false,false,21
00T000000005255,001000000003531,,2025-04-28,2025-04-25,Call,Renewal planning,Open,AE,false,false,19
00T000000005256,001000000004029,,2025-04-01,2025-03-27,Renewal Review,Customer follow-up,Completed,CSM,true,false,58
00T000000005257,001000000002186,,2024-06-14,2024-06-14,Renewal Review,Renewal planning,Completed,Support,false,false,609
00T000000005258,001000000001782,,2025-02-06,2025-02-03,Call,Customer follow-up,Completed,Support,false,false,146
00T000000005259,001000000003968,,2025-06-18,2025-06-14,Renewal Review,Support check-in,Completed,Support,false,false,175
00T000000005260,001000000001098,,2025-05-17,2025-05-16,Meeting,Renewal planning,Completed,CSM,false,true,119
00T000000005261,001000000004163,,2024-09-21,2024-09-18,Renewal Review,Customer follow-up,Completed,AE,false,false,381
00T000000005262,001000000000553,,2024-11-30,2024-11-28,Email,Customer follow-up,Completed,Support,false,false,459
00T000000005263,001000000004739,,2025-06-06,2025-06-04,Call,Product adoption review,Completed,Support,false,false,68
00T000000005264,001000000001067,,2025-03-19,2025-03-18,Renewal Review,Support check-in,Completed,Support,false,false,192
00T000000005265,001000000002954,,2024-09-04,2024-08-30,Call,Renewal planning,Open,SDR,false,false,249
00T000000005266,001000000002566,,2025-04-29,2025-04-25,Email,Product adoption review,Completed,AE,false,false,289
00T000000005267,001000000002860,,2024-08-23,2024-08-20,QBR,Renewal planning,Completed,AE,false,false,495
00T000000005268,001000000003354,,2025-07-09,2025-07-06,Call,Customer follow-up,Open,AE,false,false,36
00T000000005269,001000000002617,,2025-02-15,2025-02-13,Renewal Review,Product adoption review,Completed,Support,false,false,320
00T000000005270,001000000003167,,2024-03-19,2024-03-14,Email,Renewal planning,Completed,CSM,false,true,735
00T000000005271,001000000003678,,2024-11-04,2024-10-30,Meeting,Product adoption review,Open,SDR,true,false,510
00T000000005272,001000000003150,,2025-08-14,2025-08-09,QBR,Support check-in,Completed,Support,false,false,164
00T000000005273,001000000000014,,2024-11-21,2024-11-17,Call,Product adoption review,Completed,CSM,false,true,328
00T000000005274,001000000000746,,2024-02-13,2024-02-12,QBR,Renewal planning,Completed,Support,false,false,557
00T000000005275,001000000000825,,2024-10-26,2024-10-21,QBR,Renewal planning,Completed,Support,false,false,507
00T000000005276,001000000000130,,2025-02-01,2025-01-28,Call,Renewal planning,Completed,SDR,true,false,234
00T000000005277,001000000000787,,2024-03-29,2024-03-29,Email,Customer follow-up,Completed,AE,false,false,690
00T000000005278,001000000002528,,2025-02-14,2025-02-09,Email,Product adoption review,Completed,Support,false,false,73
00T000000005279,001000000004864,,2025-02-01,2025-01-31,Renewal Review,Product adoption review,Completed,AE,false,false,194
00T000000005280,001000000003639,,2024-04-12,2024-04-12,Meeting,Renewal planning,Completed,Support,false,false,588
00T000000005281,001000000003643,,2025-05-16,2025-05-14,QBR,Support check-in,Completed,CSM,false,true,194
00T000000005282,001000000001277,,2024-12-04,2024-12-01,Meeting,Support check-in,Completed,SDR,false,false,196
00T000000005283,001000000001276,,2025-03-10,2025-03-08,QBR,Renewal planning,Open,AE,false,false,325
00T000000005284,001000000004695,,2025-09-27,2025-09-22,QBR,Customer follow-up,Completed,AE,false,false,94
00T000000005285,001000000004177,,2024-06-29,2024-06-28,QBR,Customer follow-up,Completed,CSM,false,true,401
00T000000005286,001000000004580,,2025-05-13,2025-05-11,Email,Customer follow-up,Completed,Support,false,false,149
00T000000005287,001000000002132,,2024-08-25,2024-08-21,Renewal Review,Support check-in,Open,AE,false,false,415
00T000000005288,001000000000266,,2024-08-06,2024-08-04,Meeting,Customer follow-up,Completed,AE,true,false,602
00T000000005289,001000000001685,,2024-02-10,2024-02-07,Renewal Review,Renewal planning,Open,AE,false,false,747
00T000000005290,001000000003515,,2024-06-15,2024-06-11,Call,Product adoption review,Completed,AE,false,false,338
00T000000005291,001000000003797,,2024-02-20,2024-02-17,Meeting,Product adoption review,Completed,SDR,false,false,545
00T000000005292,001000000004538,,2024-10-22,2024-10-22,Email,Renewal planning,Completed,CSM,false,true,521
00T000000005293,001000000000697,,2024-11-21,2024-11-18,Meeting,Renewal planning,Completed,AE,false,false,401
00T000000005294,001000000000741,,2024-04-06,2024-04-05,Email,Support check-in,Completed,AE,false,false,521
00T000000005295,001000000000025,,2024-10-03,2024-10-03,Renewal Review,Customer follow-up,Completed,Support,false,false,531
00T000000005296,001000000001566,,2025-01-03,2024-12-31,Meeting,Support check-in,Completed,SDR,false,false,278
00T000000005297,001000000003844,,2025-08-06,2025-08-01,Call,Customer follow-up,Completed,SDR,false,false,-75
00T000000005298,001000000003354,,2024-08-02,2024-07-31,QBR,Renewal planning,Completed,Support,false,false,377
00T000000005299,001000000002011,,2024-01-04,2023-12-30,Call,Renewal planning,Completed,AE,false,false,781
00T000000005300,001000000002578,,2025-03-14,2025-03-09,Call,Customer follow-up,Open,SDR,false,false,101
00T000000005301,001000000001904,,2024-04-18,2024-04-14,Email,Product adoption review,Completed,AE,false,false,530
00T000000005302,001000000003133,,2025-08-03,2025-08-02,Meeting,Renewal planning,Completed,AE,false,false,235
00T000000005303,001000000003814,,2024-10-08,2024-10-07,Renewal Review,Renewal planning,Completed,CSM,false,false,424
00T000000005304,001000000003390,,2025-05-25,2025-05-22,Meeting,Renewal planning,Open,AE,false,false,171
00T000000005305,001000000002355,,2024-02-17,2024-02-12,QBR,Support check-in,Completed,SDR,false,false,692
00T000000005306,001000000004282,,2024-11-20,2024-11-19,Email,Support check-in,Completed,Support,false,false,436
00T000000005307,001000000000972,,2025-05-21,2025-05-16,QBR,Customer follow-up,Open,CSM,false,true,81
00T000000005308,001000000002321,,2024-11-08,2024-11-04,Email,Product adoption review,Completed,AE,false,false,463
00T000000005309,001000000000733,,2024-10-25,2024-10-21,Renewal Review,Support check-in,Completed,SDR,false,false,197
00T000000005310,001000000003483,,2024-07-30,2024-07-25,Renewal Review,Support check-in,Completed,Support,false,false,444
00T000000005311,001000000002843,,2025-07-06,2025-07-06,Renewal Review,Product adoption review,Completed,CSM,false,true,166
00T000000005312,001000000002930,,2024-08-07,2024-08-05,Meeting,Support check-in,Completed,Support,false,false,513
00T000000005313,001000000000529,,2025-03-19,2025-03-14,QBR,Support check-in,Completed,SDR,false,false,15
00T000000005314,001000000002540,,2024-01-31,2024-01-27,Call,Product adoption review,Completed,Support,false,false,644
00T000000005315,001000000000682,,2024-06-22,2024-06-17,Renewal Review,Product adoption review,Completed,Support,true,false,489
00T000000005316,001000000000007,,2024-01-15,2024-01-12,Meeting,Support check-in,Completed,Support,false,false,796
00T000000005317,001000000003634,,2025-02-14,2025-02-12,QBR,Support check-in,Completed,CSM,false,true,291
00T000000005318,001000000000575,,2025-02-27,2025-02-25,Meeting,Support check-in,Completed,AE,false,false,168
00T000000005319,001000000001975,,2025-02-22,2025-02-19,Call,Product adoption review,Completed,Support,false,false,158
00T000000005320,001000000004054,,2024-03-21,2024-03-17,Call,Customer follow-up,Completed,CSM,false,false,651
00T000000005321,001000000003368,,2025-07-16,2025-07-14,QBR,Renewal planning,Completed,Support,true,false,206
00T000000005322,001000000000518,,2024-11-04,2024-11-04,QBR,Renewal planning,Completed,AE,false,false,244
00T000000005323,001000000002580,,2024-06-18,2024-06-13,Email,Renewal planning,Completed,AE,true,false,629
00T000000005324,001000000003720,,2025-02-27,2025-02-23,Meeting,Product adoption review,Completed,Support,false,false,168
00T000000005325,001000000002404,,2025-03-27,2025-03-23,Meeting,Support check-in,Open,AE,false,false,215
00T000000005326,001000000001083,,2025-06-14,2025-06-11,Call,Support check-in,Open,AE,false,false,102
00T000000005327,001000000002851,,2025-03-01,2025-02-24,Renewal Review,Customer follow-up,Completed,CSM,false,true,277
00T000000005328,001000000002559,,2024-08-23,2024-08-19,Meeting,Customer follow-up,Completed,Support,false,false,511
00T000000005329,001000000002991,,2024-07-07,2024-07-07,Meeting,Renewal planning,Completed,Support,false,false,365
00T000000005330,001000000000971,,2024-01-10,2024-01-05,QBR,Customer follow-up,Completed,AE,false,false,465
00T000000005331,001000000002437,,2025-06-01,2025-05-28,Email,Support check-in,Completed,Support,false,false,-56
00T000000005332,001000000000235,,2025-09-05,2025-09-04,QBR,Renewal planning,Completed,SDR,false,false,-46
00T000000005333,001000000002987,,2024-07-19,2024-07-14,Call,Support check-in,Open,AE,false,false,400
00T000000005334,001000000004598,,2025-06-18,2025-06-18,Email,Renewal planning,Completed,Support,false,false,212
00T000000005335,001000000001930,,2025-05-24,2025-05-20,Renewal Review,Product adoption review,Open,AE,false,false,39
00T000000005336,001000000004994,,2025-02-11,2025-02-11,Meeting,Product adoption review,Completed,CSM,false,true,162
00T000000005337,001000000004004,,2025-05-24,2025-05-24,Call,Renewal planning,Completed,Support,false,false,-35
00T000000005338,001000000002506,,2024-02-19,2024-02-16,Meeting,Customer follow-up,Completed,Support,false,false,619
00T000000005339,001000000001991,,2025-07-15,2025-07-13,Call,Renewal planning,Completed,AE,false,false,165
00T000000005340,001000000000696,,2024-02-10,2024-02-08,Renewal Review,Renewal planning,Completed,AE,false,false,460
00T000000005341,001000000000861,,2024-05-19,2024-05-19,Renewal Review,Support check-in,Completed,AE,false,false,546
00T000000005342,001000000002560,,2024-09-11,2024-09-06,Renewal Review,Support check-in,Completed,Support,false,false,423
