Id,AccountId,CreatedDate,ClosedDate,Status,Priority,Severity__c,Type,Resolution_Hours__c,Is_Escalated,Customer_Sentiment__c
500000000007273,001000000000708,2024-02-14,2024-02-22,Closed,Medium,Sev3,Bug,144,false,Positive
500000000007274,001000000004750,2024-01-11,2024-01-12,Closed,Medium,Sev3,How-to,217,false,Neutral
500000000007275,001000000001100,2024-09-13,2024-09-27,Closed,Medium,Sev4,Performance,128,false,Positive
500000000007276,001000000002618,2024-04-21,2024-05-11,Closed,Medium,Sev3,Performance,56,false,Neutral
500000000007277,001000000000557,2024-08-25,2024-09-10,Closed,Medium,Sev4,Billing,204,false,Positive
500000000007278,001000000000521,2024-12-26,,Working,Medium,Sev3,Bug,,false,Positive
500000000007279,001000000004596,2024-08-12,2024-08-31,Closed,Medium,Sev4,Billing,176,false,Neutral
500000000007280,001000000003398,2024-09-30,2024-10-13,Closed,Medium,Sev3,Bug,118,false,Neutral
500000000007281,001000000001330,2025-04-26,2025-05-02,Closed,Medium,Sev3,Billing,110,false,Positive
500000000007282,001000000004594,2024-02-08,2024-02-21,Closed,Medium,Sev4,Billing,74,false,Positive
500000000007283,001000000004904,2024-04-11,2024-04-18,Closed,Medium,Sev3,Integration,94,false,Positive
500000000007284,001000000000026,2024-09-30,2024-10-07,Closed,Medium,Sev3,Bug,176,false,Neutral
500000000007285,001000000001630,2025-07-17,2025-07-20,Closed,Medium,Sev4,Billing,69,false,Positive
500000000007286,001000000000426,2025-05-21,2025-05-24,Closed,Medium,Sev3,Performance,34,false,Neutral
500000000007287,001000000001552,2025-01-19,2025-01-29,Closed,Medium,Sev3,Integration,6,false,Neutral
500000000007288,001000000000217,2025-02-19,2025-03-05,Closed,Medium,Sev3,Performance,38,false,Neutral
500000000007289,001000000000655,2025-08-26,2025-09-01,Closed,Medium,Sev3,Performance,135,false,Neutral
500000000007290,001000000004642,2025-05-17,2025-06-05,Closed,Medium,Sev3,Bug,100,false,Positive
500000000007291,001000000002682,2025-08-12,2025-08-31,Closed,Medium,Sev4,Billing,128,false,Positive
500000000007292,001000000003310,2024-04-21,,New,Medium,Sev4,Bug,,false,Positive
500000000007293,001000000002292,2025-07-01,2025-07-02,Closed,Medium,Sev4,Performance,10,false,Neutral
500000000007294,001000000003843,2024-03-29,2024-04-02,Closed,Medium,Sev4,Performance,131,false,Neutral
500000000007295,001000000001250,2025-05-09,2025-05-15,Closed,Medium,Sev3,Bug,6,false,Positive
500000000007296,001000000001613,2024-07-24,2024-07-27,Closed,Medium,Sev4,Billing,126,false,Positive
500000000007297,001000000000319,2024-04-05,2024-04-19,Closed,Medium,Sev4,Bug,17,false,Positive
500000000007298,001000000000919,2024-06-02,2024-06-21,Closed,Medium,Sev3,Bug,197,false,Positive
500000000007299,001000000002143,2024-08-15,2024-08-31,Closed,Medium,Sev4,Billing,126,false,Positive
500000000007300,001000000003335,2024-05-10,,Working,Medium,Sev4,Performance,,false,Neutral
500000000007301,001000000004315,2024-04-02,2024-04-22,Closed,Medium,Sev4,Billing,85,false,Positive
500000000007302,001000000002949,2024-08-31,,New,Medium,Sev3,Performance,,false,Positive
500000000007303,001000000002292,2025-06-15,2025-07-04,Closed,Medium,Sev3,Billing,90,false,Positive
500000000007304,001000000000870,2024-03-19,2024-04-01,Closed,Medium,Sev4,Performance,52,false,Neutral
500000000007305,001000000000469,2024-11-15,2024-12-05,Closed,Medium,Sev4,Performance,207,false,Positive
500000000007306,001000000000821,2024-06-22,2024-07-12,Closed,Medium,Sev3,Bug,224,false,Positive
500000000007307,001000000001447,2024-10-14,2024-10-19,Closed,Medium,Sev3,Bug,106,false,Positive
500000000007308,001000000001668,2024-07-25,2024-08-04,Closed,High,Sev2,Bug,174,false,Negative
500000000007309,001000000003313,2024-06-20,2024-07-08,Closed,Medium,Sev4,How-to,154,false,Positive
500000000007310,001000000002258,2024-02-26,,Working,Medium,Sev3,Performance,,false,Positive
500000000007311,001000000002621,2025-05-06,2025-05-16,Closed,Medium,Sev4,Bug,207,false,Positive
500000000007312,001000000003499,2025-07-13,2025-07-18,Closed,Medium,Sev4,Bug,236,false,Neutral
500000000007313,001000000004828,2025-09-13,2025-09-26,Closed,Medium,Sev3,How-to,151,false,Positive
500000000007314,001000000002070,2024-02-16,,Working,Medium,Sev3,Billing,,false,Positive
500000000007315,001000000000087,2024-10-04,2024-10-09,Closed,Medium,Sev3,How-to,153,false,Neutral
500000000007316,001000000002195,2025-04-12,2025-04-19,Closed,Medium,Sev4,Billing,163,false,Neutral
500000000007317,001000000001264,2024-10-15,2024-11-03,Closed,Medium,Sev4,Performance,61,false,Positive
500000000007318,001000000001001,2024-05-25,2024-06-03,Closed,Medium,Sev4,Performance,50,false,Neutral
500000000007319,001000000000239,2025-08-10,2025-08-29,Closed,Medium,Sev3,Performance,27,false,Positive
500000000007320,001000000000410,2024-10-10,2024-10-21,Closed,Medium,Sev3,Performance,101,false,Neutral
500000000007321,001000000001003,2025-09-07,2025-09-21,Closed,Medium,Sev3,Bug,41,false,Positive
500000000007322,001000000003651,2024-08-30,2024-09-10,Closed,Medium,Sev3,Bug,194,false,Positive
500000000007323,001000000001967,2024-10-19,2024-10-20,Closed,Medium,Sev3,Billing,72,false,Positive
500000000007324,001000000002578,2024-10-23,2024-10-26,Closed,Medium,Sev4,Bug,228,false,Positive
500000000007325,001000000000659,2025-03-27,2025-04-09,Closed,Medium,Sev3,Integration,53,false,Neutral
500000000007326,001000000001775,2025-03-07,2025-03-24,Closed,Medium,Sev4,Billing,190,false,Neutral
500000000007327,001000000003866,2024-05-06,2024-05-08,Closed,Medium,Sev3,Performance,138,false,Neutral
500000000007328,001000000001208,2024-02-17,,New,Medium,Sev4,How-to,,false,Positive
500000000007329,001000000001243,2024-12-17,2024-12-31,Closed,Medium,Sev3,Performance,123,false,Positive
500000000007330,001000000002252,2024-09-30,2024-10-15,Closed,Medium,Sev3,Bug,30,false,Positive
500000000007331,001000000002637,2024-08-12,2024-08-20,Closed,Medium,Sev3,How-to,88,false,Positive
500000000007332,001000000003168,2025-09-11,2025-09-14,Closed,Medium,Sev3,Integration,126,false,Neutral
500000000007333,001000000002160,2025-09-14,2025-09-21,Closed,Medium,Sev3,Bug,218,false,Neutral
500000000007334,001000000002441,2025-09-27,,Working,Medium,Sev4,Billing,,false,Positive
500000000007335,001000000004441,2024-07-26,2024-08-07,Closed,Medium,Sev4,Bug,230,false,Neutral
500000000007336,001000000003788,2024-11-26,2024-11-28,Closed,Medium,Sev4,Integration,23,false,Neutral
500000000007337,001000000004954,2025-01-06,2025-01-24,Closed,Medium,Sev3,Integration,156,false,Neutral
500000000007338,001000000002100,2024-01-25,2024-02-08,Closed,Medium,Sev4,How-to,39,false,Positive
500000000007339,001000000003445,2025-08-01,2025-08-22,Closed,Medium,Sev4,Performance,54,false,Neutral
500000000007340,001000000000956,2025-05-05,,Working,Medium,Sev3,Performance,,false,Neutral
500000000007341,001000000002169,2025-08-04,2025-08-07,Closed,Medium,Sev4,Integration,206,false,Positive
500000000007342,001000000001669,2025-03-06,2025-03-13,Closed,Medium,Sev4,Bug,89,false,Positive
500000000007343,001000000003551,2025-07-26,2025-08-03,Closed,Medium,Sev4,How-to,92,false,Neutral
500000000007344,001000000001737,2025-09-06,2025-09-22,Closed,Medium,Sev3,How-to,133,false,Neutral
500000000007345,001000000002118,2024-11-21,2024-12-10,Closed,Medium,Sev3,Bug,99,false,Positive
500000000007346,001000000003309,2025-07-29,,New,Medium,Sev4,Integration,,false,Positive
500000000007347,001000000004632,2024-05-15,2024-06-02,Closed,Medium,Sev3,How-to,88,false,Positive
500000000007348,001000000002722,2024-12-13,2024-12-15,Closed,Medium,Sev3,Integration,28,false,Neutral
500000000007349,001000000003224,2024-03-06,2024-03-18,Closed,Medium,Sev4,How-to,231,false,Neutral
500000000007350,001000000000530,2024-11-11,2024-11-14,Closed,Medium,Sev3,Bug,135,false,Positive
500000000007351,001000000002169,2025-03-31,2025-04-04,Closed,Medium,Sev3,Bug,168,false,Neutral
500000000007352,001000000002173,2024-12-12,,New,Medium,Sev4,Performance,,false,Neutral
500000000007353,001000000000244,2024-02-25,2024-03-16,Closed,Medium,Sev4,Performance,20,false,Positive
500000000007354,001000000001029,2025-01-08,2025-01-17,Closed,Medium,Sev4,Integration,151,false,Positive
500000000007355,001000000000431,2024-07-20,2024-08-02,Closed,Medium,Sev3,Performance,183,false,Positive
500000000007356,001000000000337,2024-06-20,2024-06-27,Closed,High,Sev2,How-to,6,false,Neutral
500000000007357,001000000001103,2025-04-05,2025-04-10,Closed,Medium,Sev4,How-to,148,false,Neutral
500000000007358,001000000003598,2024-08-28,2024-09-13,Closed,Medium,Sev3,Bug,176,false,Positive
500000000007359,001000000001653,2024-10-03,2024-10-08,Closed,Medium,Sev4,How-to,216,false,Positive
500000000007360,001000000004635,2024-12-07,2024-12-26,Closed,Medium,Sev3,How-to,237,false,Neutral
500000000007361,001000000001033,2024-10-09,2024-10-30,Closed,Medium,Sev3,Integration,42,false,Neutral
500000000007362,001000000002844,2025-01-20,2025-02-08,Closed,Medium,Sev3,Billing,74,false,Neutral
500000000007363,001000000003677,2024-02-29,2024-03-16,Closed,Medium,Sev4,Billing,211,false,Neutral
500000000007364,001000000002137,2024-02-13,2024-02-18,Closed,Medium,Sev4,Bug,149,false,Neutral
500000000007365,001000000001895,2024-04-10,2024-04-20,Closed,Medium,Sev4,Billing,200,false,Neutral
500000000007366,001000000002780,2025-06-18,,Working,Medium,Sev3,Bug,,false,Positive
500000000007367,001000000002816,2025-07-16,2025-08-06,Closed,Medium,Sev4,Billing,204,false,Neutral
500000000007368,001000000003373,2024-05-22,2024-05-29,Closed,Medium,Sev4,How-to,39,false,Neutral
500000000007369,001000000003957,2024-03-21,,Working,Medium,Sev4,How-to,,false,Neutral
500000000007370,001000000002234,2025-06-09,2025-06-30,Closed,Medium,Sev3,Performance,26,false,Positive
500000000007371,001000000000189,2025-06-07,2025-06-22,Closed,Medium,Sev4,Billing,126,false,Neutral
500000000007372,001000000000478,2024-11-27,2024-12-06,Closed,Medium,Sev4,How-to,40,false,Positive
500000000007373,001000000004849,2025-01-04,2025-01-25,Closed,Medium,Sev4,Billing,145,false,Neutral
500000000007374,001000000000566,2024-12-10,2024-12-27,Closed,Medium,Sev3,Bug,107,false,Positive
500000000007375,001000000002480,2025-07-20,2025-08-09,Closed,Medium,Sev3,Performance,235,false,Neutral
500000000007376,001000000003517,2024-04-14,2024-04-25,Closed,Medium,Sev4,Integration,12,false,Neutral
500000000007377,001000000000375,2025-06-05,2025-06-26,Closed,Medium,Sev3,Billing,176,false,Positive
500000000007378,001000000001879,2024-11-05,2024-11-09,Closed,Medium,Sev4,Billing,23,false,Positive
500000000007379,001000000000121,2025-08-17,2025-08-20,Closed,Medium,Sev3,Integration,191,false,Neutral
500000000007380,001000000002239,2024-09-11,2024-09-23,Closed,Medium,Sev4,Integration,142,false,Positive
500000000007381,001000000003110,2025-01-25,,New,Medium,Sev3,Bug,,false,Neutral
500000000007382,001000000002289,2024-09-24,,Working,Medium,Sev3,Billing,,false,Positive
500000000007383,001000000002651,2025-02-26,2025-03-15,Closed,Medium,Sev3,Billing,154,false,Neutral
500000000007384,001000000004482,2025-08-06,2025-08-17,Closed,Medium,Sev3,Integration,210,false,Positive
500000000007385,001000000001007,2024-04-06,2024-04-10,Closed,Medium,Sev4,Billing,61,false,Positive
500000000007386,001000000001208,2024-12-15,2024-12-20,Closed,Medium,Sev3,Integration,136,false,Positive
500000000007387,001000000002253,2024-12-12,2024-12-19,Closed,Medium,Sev4,Integration,138,false,Neutral
500000000007388,001000000001220,2024-11-15,2024-12-06,Closed,Medium,Sev4,Integration,58,false,Neutral
500000000007389,001000000000200,2024-11-30,2024-12-14,Closed,High,Sev2,Performance,221,false,Neutral
500000000007390,001000000004266,2025-08-20,2025-09-03,Closed,Medium,Sev4,Integration,193,false,Neutral
500000000007391,001000000003486,2025-06-12,2025-06-24,Closed,Medium,Sev4,Billing,239,false,Neutral
500000000007392,001000000000908,2025-09-12,2025-09-28,Closed,Medium,Sev4,Integration,236,false,Positive
500000000007393,001000000000539,2025-04-16,,Working,Medium,Sev3,Performance,,false,Positive
500000000007394,001000000000176,2024-06-29,2024-07-08,Closed,High,Sev2,How-to,195,false,Neutral
500000000007395,001000000001557,2025-07-01,2025-07-09,Closed,Medium,Sev4,Performance,184,false,Positive
500000000007396,001000000003330,2024-09-15,2024-09-25,Closed,Medium,Sev3,Performance,111,false,Positive
500000000007397,001000000004383,2024-07-13,2024-07-20,Closed,Medium,Sev3,Integration,62,false,Neutral
500000000007398,001000000002702,2025-07-25,2025-08-01,Closed,Medium,Sev3,Bug,158,false,Neutral
500000000007399,001000000004098,2024-07-06,,New,Medium,Sev4,Bug,,false,Neutral
500000000007400,001000000004404,2025-08-06,2025-08-23,Closed,Medium,Sev4,How-to,6,false,Neutral
500000000007401,001000000004167,2025-06-25,2025-07-06,Closed,Medium,Sev3,Billing,220,false,Positive
500000000007402,001000000003499,2024-05-09,2024-05-16,Closed,Medium,Sev4,Bug,72,false,Positive
500000000007403,001000000001929,2024-06-27,2024-07-16,Closed,Medium,Sev4,Performance,37,false,Neutral
500000000007404,001000000002230,2025-04-14,2025-04-23,Closed,Medium,Sev4,Billing,158,false,Positive
500000000007405,001000000004915,2024-02-05,2024-02-13,Closed,Medium,Sev3,How-to,140,false,Neutral
500000000007406,001000000001878,2024-06-21,2024-06-23,Closed,Medium,Sev3,Performance,230,false,Positive
500000000007407,001000000002991,2024-10-25,2024-11-02,Closed,Medium,Sev3,Billing,150,false,Neutral
500000000007408,001000000003356,2024-03-13,2024-03-21,Closed,Medium,Sev4,Integration,219,false,Positive
500000000007409,001000000003752,2024-05-08,2024-05-09,Closed,Medium,Sev3,Integration,197,false,Neutral
500000000007410,001000000000861,2025-05-29,,Working,Medium,Sev3,Performance,,false,Positive
500000000007411,001000000000500,2025-08-19,2025-08-28,Closed,Medium,Sev4,Bug,192,false,Positive
500000000007412,001000000000655,2024-04-04,,Working,Medium,Sev3,Integration,,false,Positive
500000000007413,001000000002693,2024-02-21,2024-03-08,Closed,Medium,Sev3,Bug,182,false,Positive
500000000007414,001000000004043,2025-07-05,2025-07-12,Closed,Medium,Sev3,Billing,110,false,Neutral
500000000007415,001000000002734,2024-02-15,2024-03-03,Closed,Medium,Sev4,Performance,47,false,Positive
500000000007416,001000000001660,2024-01-28,2024-02-01,Closed,Medium,Sev4,How-to,56,false,Neutral
500000000007417,001000000001778,2024-09-26,2024-10-04,Closed,Medium,Sev4,How-to,70,false,Neutral
500000000007418,001000000000157,2025-04-15,,Working,Medium,Sev3,How-to,,false,Neutral
500000000007419,001000000000876,2024-12-31,2025-01-20,Closed,Medium,Sev3,How-to,206,false,Neutral
500000000007420,001000000004666,2024-01-03,,Working,Medium,Sev3,Performance,,false,Neutral
500000000007421,001000000000497,2025-04-24,2025-05-02,Closed,Medium,Sev3,How-to,63,false,Positive
500000000007422,001000000000471,2024-11-20,2024-12-05,Closed,Medium,Sev4,Integration,168,false,Positive
500000000007423,001000000001626,2024-01-24,2024-02-13,Closed,Medium,Sev3,Performance,32,false,Positive
500000000007424,001000000002467,2025-08-25,2025-09-12,Closed,Medium,Sev4,Bug,234,false,Positive
500000000007425,001000000003917,2025-02-17,2025-02-24,Closed,Medium,Sev3,Billing,48,false,Neutral
500000000007426,001000000004187,2024-01-17,,New,Medium,Sev3,Billing,,false,Neutral
500000000007427,001000000000726,2024-08-16,2024-09-03,Closed,Medium,Sev4,Bug,54,false,Neutral
500000000007428,001000000000195,2024-02-28,2024-03-04,Closed,Medium,Sev3,Bug,86,false,Neutral
500000000007429,001000000000366,2024-06-15,2024-06-29,Closed,Medium,Sev4,Performance,72,false,Neutral
500000000007430,001000000000485,2025-07-18,2025-08-08,Closed,Medium,Sev3,How-to,33,false,Positive
500000000007431,001000000002182,2025-01-02,,Working,Medium,Sev4,Bug,,false,Positive
500000000007432,001000000002784,2024-10-07,2024-10-14,Closed,Medium,Sev3,Bug,208,false,Neutral
500000000007433,001000000004772,2024-11-07,2024-11-10,Closed,Medium,Sev4,Performance,23,false,Positive
500000000007434,001000000003834,2024-04-27,,Working,Medium,Sev3,Bug,,false,Neutral
500000000007435,001000000001342,2025-01-17,2025-02-04,Closed,Medium,Sev4,Performance,97,false,Neutral
500000000007436,001000000004991,2025-01-30,,New,Medium,Sev3,Performance,,false,Neutral
500000000007437,001000000001697,2025-04-30,2025-05-14,Closed,Medium,Sev3,Bug,38,false,Neutral
500000000007438,001000000004558,2025-06-13,2025-07-02,Closed,Medium,Sev3,Integration,150,false,Positive
500000000007439,001000000000738,2024-08-28,2024-09-15,Closed,Medium,Sev3,Bug,98,false,Positive
500000000007440,001000000004941,2024-05-04,2024-05-19,Closed,Medium,Sev3,Bug,54,false,Neutral
500000000007441,001000000002665,2025-06-30,2025-07-19,Closed,Medium,Sev4,Bug,24,false,Positive
500000000007442,001000000003014,2025-04-16,2025-04-18,Closed,Medium,Sev3,Bug,120,false,Neutral
500000000007443,001000000004485,2025-07-14,,Working,Medium,Sev4,How-to,,false,Neutral
500000000007444,001000000002758,2025-09-11,,New,Medium,Sev4,Bug,,false,Positive
500000000007445,001000000003881,2025-07-02,2025-07-10,Closed,Medium,Sev4,Billing,190,false,Positive
500000000007446,001000000002992,2025-04-29,2025-05-04,Closed,Medium,Sev4,How-to,90,false,Positive
500000000007447,001000000002912,2024-10-13,2024-10-16,Closed,Medium,Sev3,How-to,179,false,Neutral
500000000007448,001000000001153,2024-11-23,,Working,Medium,Sev3,Billing,,false,Positive
500000000007449,001000000001000,2024-03-20,2024-04-07,Closed,Medium,Sev4,Integration,224,false,Positive
500000000007450,001000000000096,2024-12-09,,Working,Medium,Sev4,Bug,,false,Positive
500000000007451,001000000004960,2024-03-24,2024-04-09,Closed,Medium,Sev4,Performance,75,false,Positive
500000000007452,001000000003097,2025-09-16,2025-10-04,Closed,Medium,Sev4,Billing,154,false,Neutral
